chr,gene_id,ID,Locus.Tag,Region,Product
Ga0197603_11,MSTRG.1667,2758110976, Ga0197603_2041,2328339..2331926, hypothetical protein
Ga0197603_11,MSTRG.1668,2758110977, Ga0197603_2042,2332103..2333191, pyruvate dehydrogenase E1 component alpha subunit
Ga0197603_11,MSTRG.1668,2758110978, Ga0197603_2043,2333184..2334257, pyruvate dehydrogenase E1 component beta subunit
Ga0197603_11,MSTRG.1669,2758110979, Ga0197603_2044,2334259..2334642, variant SH3 domain-containing protein
Ga0197603_11,MSTRG.1669,2758110980, Ga0197603_2045,2334639..2336129, pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)
Ga0197603_11,MSTRG.1670,2758110981, Ga0197603_2046,complement(2336376..2337062), hypothetical protein
Ga0197603_11,MSTRG.1671,2758110982, Ga0197603_2047,2337825..2339117, superfamily II DNARNA helicase
Ga0197603_11,MSTRG.1672,2758110983, Ga0197603_2048,complement(2339428..2339830), hypothetical protein
Ga0197603_11,MSTRG.1673,2758110984, Ga0197603_2049,complement(2340023..2340454), VirK protein
Ga0197603_11,MSTRG.1674,2758110985, Ga0197603_2050,complement(2340801..2342210), uncharacterized NAD(P)FAD-binding protein YdhS
Ga0197603_11,MSTRG.1675,2758110986, Ga0197603_2051,2342589..2343347, 3-oxoacyl-[acyl-carrier protein] reductase
Ga0197603_11,MSTRG.1676,2758110987, Ga0197603_2052,complement(2343607..2343705), hypothetical protein
Ga0197603_11,MSTRG.1677,2758110988, Ga0197603_2053,complement(2343870..2344502), putative NAD(P)-binding protein
Ga0197603_11,MSTRG.1678,2758110989, Ga0197603_2054,complement(2344519..2346681), glycogen operon protein
Ga0197603_11,MSTRG.1679,2758110990, Ga0197603_2055,complement(2346796..2346981), hypothetical protein
Ga0197603_11,MSTRG.1680,2758110991, Ga0197603_2056,complement(2347004..2349613), maltooligosyl trehalose synthase
Ga0197603_11,MSTRG.1680,2758110992, Ga0197603_2057,complement(2349610..2351559), 4-alpha-glucanotransferase
Ga0197603_11,MSTRG.1680,2758110993, Ga0197603_2058,complement(2351556..2353313), maltooligosyl trehalose hydrolase
Ga0197603_11,MSTRG.1681,2758110994, Ga0197603_2059,complement(2353316..2355547),1 4-alpha-glucan branching enzyme
Ga0197603_11,MSTRG.1681,2758110995, Ga0197603_2060,complement(2355544..2357127), starch synthase
Ga0197603_11,MSTRG.1682,2758110996, Ga0197603_2061,2357615..2359246, diguanylate cyclase (GGDEF)-like protein
Ga0197603_11,MSTRG.1683,2758110997, Ga0197603_2062,complement(2359243..2360631), uncharacterized lipoprotein YddW (UPF0748 family)
Ga0197603_11,MSTRG.1684,2758110998, Ga0197603_2063,complement(2360793..2361734), hypothetical protein
Ga0197603_11,MSTRG.1685,2758110999, Ga0197603_2064,2361975..2363699, predicted unusual protein kinase regulating ubiquinone biosynthesis (AarFABC1UbiB family)
Ga0197603_11,MSTRG.1686,2758111000, Ga0197603_2065,2364218..2366326, phosphoglycerol transferase
Ga0197603_11,MSTRG.1687,2758111001, Ga0197603_2066,complement(2366591..2369056), small-conductance mechanosensitive channel
Ga0197603_11,MSTRG.1688,2758111002, Ga0197603_2067,2369356..2369697, sigma 54 modulationS30EA-like ribosomal protein
Ga0197603_11,MSTRG.1689,2758111003, Ga0197603_2068,complement(2370430..2370675), hypothetical protein
Ga0197603_11,MSTRG.1690,2758111004, Ga0197603_2069,2371216..2372781, hypothetical protein
Ga0197603_11,MSTRG.1691,2758111005, Ga0197603_2070,complement(2373244..2373801), transglycosylase-like protein with SLT domain
Ga0197603_11,MSTRG.1692,2758111006, Ga0197603_2071,2374172..2374603, type III secretion harpin protein Hpa1
Ga0197603_11,MSTRG.1693,2758111007, Ga0197603_2072,complement(2374869..2375123), hypothetical protein
Ga0197603_11,MSTRG.1696,2758111008, Ga0197603_2073,complement(2375440..2377263), type III secretion protein C
Ga0197603_11,MSTRG.1697,2758111009, Ga0197603_2074,complement(2377439..2378269), type III secretion protein T
Ga0197603_11,MSTRG.1697,2758111010, Ga0197603_2075,complement(2378266..2378745), type III secretion system HrpB7-like protein
Ga0197603_11,MSTRG.1698,2758111011, Ga0197603_2076,complement(2378768..2380096), type III secretion protein N (ATPase)
Ga0197603_11,MSTRG.1698,2758111012, Ga0197603_2077,complement(2380086..2380787), type III secretion protein L
Ga0197603_11,MSTRG.1698,2758111013, Ga0197603_2078,complement(2380772..2381401), type III secretion system HrpB4-like protein
Ga0197603_11,MSTRG.1699,2758111014, Ga0197603_2079,complement(2381410..2382174), type III secretion system YscJHrcJ family lipoprotein
Ga0197603_11,MSTRG.1700,2758111015, Ga0197603_2080,complement(2382176..2382568), type III secretion inner rod protein HrpB2
Ga0197603_11,MSTRG.1701,2758111016, Ga0197603_2081,complement(2382602..2383057), type III secretion protein HrpB1
Ga0197603_11,MSTRG.1702,2758111017, Ga0197603_2082,2383271..2384344, type III secretion protein U
Ga0197603_11,MSTRG.1703,2758111018, Ga0197603_2083,2384353..2386275, type III secretion protein V
Ga0197603_11,MSTRG.1703,2758111019, Ga0197603_2084,2386275..2386913, type III secretion control protein HpaP
Ga0197603_11,MSTRG.1704,2758111020, Ga0197603_2085,2386956..2387960, type III secretion system apparatus protein YscQHrcQ
Ga0197603_11,MSTRG.1704,2758111021, Ga0197603_2086,2387947..2388591, type III secretion protein R
Ga0197603_11,MSTRG.1705,2758111022, Ga0197603_2087,2388596..2388856, type III secretion protein S
Ga0197603_11,MSTRG.1705,2758111023, Ga0197603_2088,2388853..2389665, type III secretion regulatory protein HpaA
Ga0197603_11,MSTRG.1705,2758111024, Ga0197603_2089,2389662..2390600, type III secretion protein D
Ga0197603_11,MSTRG.1706,2758111025, Ga0197603_2090,2390611..2390853, hypothetical protein
Ga0197603_11,MSTRG.1707,2758111026, Ga0197603_2091,2390934..2391215, type III secretion hrp pilus HrpE
Ga0197603_11,MSTRG.1708,2758111027, Ga0197603_2092,2391271..2391741, type III secretion control protein HpaB
Ga0197603_11,MSTRG.1694,2758111028, Ga0197603_2093,complement(2392450..2394468), hypothetical protein
Ga0197603_11,MSTRG.1694,2758111029, Ga0197603_2094,complement(2394465..2394911), hypothetical protein
Ga0197603_11,MSTRG.1695,2758111030, Ga0197603_2095,2395333..2396709, IS5 family transposase
Ga0197603_11,MSTRG.1709,2758111031, Ga0197603_2096,2397218..2399953, type III secretion translocon protein HrpF
Ga0197603_11,MSTRG.1710,2758111032, Ga0197603_2097,2400513..2402486, leucine rich repeat (LRR) protein
Ga0197603_11,MSTRG.1711,2758111033, Ga0197603_2098,complement(2402900..2402973), label=tRNA
Ga0197603_11,MSTRG.1712,2758111034, Ga0197603_2099,2403482..2404569, putative transposase
Ga0197603_11,MSTRG.1713,2758111035, Ga0197603_2100,2404652..2405557, 4-hydroxybenzoate polyprenyltransferase
Ga0197603_11,MSTRG.1714,2758111036, Ga0197603_2101,complement(2405805..2405921), hypothetical protein
Ga0197603_11,MSTRG.1715,2758111037, Ga0197603_2102,2406069..2406320, AbrB family transcriptional regulator
Ga0197603_11,MSTRG.1715,2758111038, Ga0197603_2103,2406317..2406712, predicted nucleic-acid-binding protein
Ga0197603_11,MSTRG.1716,2758111039, Ga0197603_2104,complement(2406606..2408027), UvrD-like helicase family protein
Ga0197603_11,MSTRG.1717,2758111040, Ga0197603_2105,complement(2408380..2409507), inositol hexakisphosphate
Ga0197603_11,MSTRG.1719,2758111041, Ga0197603_2106,complement(2409844..2410569), ComF family protein
Ga0197603_11,MSTRG.1720,2758111042, Ga0197603_2107,2410619..2411653, biotin synthase
Ga0197603_11,MSTRG.1721,2758111043, Ga0197603_2108,2411745..2412950, 8-amino-7-oxononanoate synthase
Ga0197603_11,MSTRG.1722,2758111044, Ga0197603_2109,2413197..2413538, hypothetical protein
Ga0197603_11,MSTRG.1723,2758111045, Ga0197603_2110,2413702..2414463, carboxylesterase BioH (pimeloyl-CoA synthesis)
Ga0197603_11,MSTRG.1724,2758111046, Ga0197603_2111,2414509..2415291, 3-oxoacyl-[acyl-carrier protein] reductase
Ga0197603_11,MSTRG.1725,2758111047, Ga0197603_2112,2415355..2416239, malonyl-CoA O-methyltransferase
Ga0197603_11,MSTRG.1726,2758111048, Ga0197603_2113,2416396..2417394, beta-hydroxylase
Ga0197603_11,MSTRG.1727,2758111049, Ga0197603_2114,complement(2417496..2417915), steroid delta-isomerase-like uncharacterized protein
Ga0197603_11,MSTRG.1728,2758111050, Ga0197603_2115,complement(2417959..2418576), uncharacterized SAM-binding protein YcdF (DUF218 family)
Ga0197603_11,MSTRG.1728,2758111051, Ga0197603_2116,complement(2418561..2419520), L-threonine ammonia-lyase
Ga0197603_11,MSTRG.1729,2758111052, Ga0197603_2117,2419678..2420151, hypothetical protein
Ga0197603_11,MSTRG.1718,2758111053, Ga0197603_2118,2420723..2422627, tRNA uridine 5-carboxymethylaminomethyl modification enzyme
Ga0197603_11,MSTRG.1730,2758111054, Ga0197603_2119,complement(2422889..2423857), acetyl esterase
Ga0197603_11,MSTRG.1731,2758111055, Ga0197603_2120,complement(2424136..2424996), RIO kinase 1
Ga0197603_11,MSTRG.1732,2758111056, Ga0197603_2121,2425116..2426006, IclR family transcriptional regulator
Ga0197603_11,MSTRG.1733,2758111057, Ga0197603_2122,complement(2426385..2426789), 4-carboxymuconolactone decarboxylase
Ga0197603_11,MSTRG.1734,2758111058, Ga0197603_2123,complement(2426815..2427600), 3-oxoadipate enol-lactonase
Ga0197603_11,MSTRG.1735,2758111059, Ga0197603_2124,complement(2427611..2428963), 3-carboxy-cis cis-muconate cycloisomerase
Ga0197603_11,MSTRG.1736,2758111060, Ga0197603_2125,complement(2429323..2429886), protocatechuate 3 4-dioxygenase alpha subunit
Ga0197603_11,MSTRG.1737,2758111061, Ga0197603_2126,complement(2429891..2430628), protocatechuate 3 4-dioxygenase beta subunit
Ga0197603_11,MSTRG.1738,2758111062, Ga0197603_2127,complement(2430707..2431915), 3-oxoadipyl-CoA thiolase
Ga0197603_11,MSTRG.1738,2758111063, Ga0197603_2128,complement(2431912..2432700), glutaconate CoA-transferase subunit B
Ga0197603_11,MSTRG.1738,2758111064, Ga0197603_2129,complement(2432697..2433560), glutaconate CoA-transferase subunit A
Ga0197603_11,MSTRG.1739,2758111065, Ga0197603_2130,2433686..2434263, hypothetical protein
Ga0197603_11,MSTRG.1740,2758111066, Ga0197603_2131,2434364..2435119, vanillate demethylase subunit B
Ga0197603_11,MSTRG.1741,2758111067, Ga0197603_2132,2435301..2436128, DeoR family transcriptional regulator
Ga0197603_11,MSTRG.1742,2758111068, Ga0197603_2133,2436496..2438010, homodimeric glycerol 3-phosphate dehydrogenase (quinone)
Ga0197603_11,MSTRG.1743,2758111069, Ga0197603_2134,2438188..2439009, glycerol uptake facilitator protein
Ga0197603_11,MSTRG.1744,2758111070, Ga0197603_2135,2439151..2440650, glycerol kinase
Ga0197603_11,MSTRG.1745,2758111071, Ga0197603_2136,complement(2440764..2441273), predicted SnoaL-like aldol condensation-catalyzing enzyme
Ga0197603_11,MSTRG.1746,2758111072, Ga0197603_2137,complement(2441725..2442909), p-hydroxybenzoate 3-monooxygenase
Ga0197603_11,MSTRG.1747,2758111073, Ga0197603_2138,2443006..2443893, AraC family transcriptional regulator
Ga0197603_11,MSTRG.1748,2758111074, Ga0197603_2139,complement(2444431..2445912), benzaldehyde dehydrogenase (NAD )
Ga0197603_11,MSTRG.1749,2758111075, Ga0197603_2140,complement(2445945..2446712), NAD(P)-dependent dehydrogenase (short-subunit alcohol dehydrogenase family)
Ga0197603_11,MSTRG.1750,2758111076, Ga0197603_2141,complement(2446838..2448214), IS5 family transposase
Ga0197603_11,MSTRG.1750,2758111077, Ga0197603_2142,complement(2448171..2449304), hypothetical protein
Ga0197603_11,MSTRG.1751,2758111078, Ga0197603_2143,complement(2449436..2449912), MarR family transcriptional regulator
Ga0197603_11,MSTRG.1752,2758111079, Ga0197603_2144,complement(2450423..2451670), putative nucleotidyltransferase with HDIG domain
Ga0197603_11,MSTRG.1753,2758111080, Ga0197603_2145,complement(2451820..2453130), benzoate transport
Ga0197603_11,MSTRG.1755,2758111081, Ga0197603_2146,2453602..2454147, carbonic anhydraseacetyltransferase-like protein (isoleucine patch superfamily)
Ga0197603_11,MSTRG.1756,2758111082, Ga0197603_2147,complement(2454187..2454453), hypothetical protein
Ga0197603_11,MSTRG.1757,2758111083, Ga0197603_2148,complement(2454502..2455518), endoglucanase
Ga0197603_11,MSTRG.1757,2758111084, Ga0197603_2149,complement(2455515..2455997), hypothetical protein
Ga0197603_11,MSTRG.1758,2758111085, Ga0197603_2150,2456237..2458075, dihydroxyacid dehydratase
Ga0197603_11,MSTRG.1759,2758111086, Ga0197603_2151,2458317..2458762, hypothetical protein
Ga0197603_11,MSTRG.1760,2758111087, Ga0197603_2152,2458879..2459277, phospholipid methyltransferase
Ga0197603_11,MSTRG.1761,2758111088, Ga0197603_2153,2459518..2460308, transposase
Ga0197603_11,MSTRG.1762,2758111089, Ga0197603_2154,complement(2460376..2461930), N-acetylmuramoyl-L-alanine amidase
Ga0197603_11,MSTRG.1763,2758111090, Ga0197603_2155,complement(2462141..2462815), site-specific DNA-adenine methylase
Ga0197603_11,MSTRG.1764,2758111091, Ga0197603_2156,complement(2462915..2463885), IS5 family transposase
Ga0197603_11,MSTRG.1754,2758111092, Ga0197603_2157,2464301..2464576, hypothetical protein
Ga0197603_11,MSTRG.1765,2758111093, Ga0197603_2158,complement(2464848..2465048), hypothetical protein
Ga0197603_11,MSTRG.1766,2758111094, Ga0197603_2159,complement(2465406..2466275), hypothetical protein
Ga0197603_11,MSTRG.1767,2758111095, Ga0197603_2160,2466472..2466621, hypothetical protein
Ga0197603_11,MSTRG.1768,2758111096, Ga0197603_2161,complement(2466918..2467349), HxlR family transcriptional regulator
Ga0197603_11,MSTRG.1769,2758111097, Ga0197603_2162,2467485..2468363, NAD(P)H dehydrogenase (quinone)
Ga0197603_11,MSTRG.1770,2758111098, Ga0197603_2163,2469208..2470665, phosphate-selective porin OP
Ga0197603_11,MSTRG.1771,2758111099, Ga0197603_2164,2470820..2471776, 2-keto-3-deoxygluconate permease
Ga0197603_11,MSTRG.1772,2758111100, Ga0197603_2165,complement(2471983..2473011), methionine synthase (B12-independent)
Ga0197603_11,MSTRG.1773,2758111101, Ga0197603_2166,complement(2473038..2474021), uncharacterized protein DUF1852
Ga0197603_11,MSTRG.1774,2758111102, Ga0197603_2167,complement(2474163..2474756), MsuE subfamily FMN reductase
Ga0197603_11,MSTRG.1775,2758111103, Ga0197603_2168,2474945..2475859, LysR family transcriptional regulator
Ga0197603_11,MSTRG.1775,2758111104, Ga0197603_2169,2475856..2476524, hypothetical protein
Ga0197603_11,MSTRG.1776,2758111105, Ga0197603_2170,2476637..2477536,5 10-methylenetetrahydrofolate reductase
Ga0197603_11,MSTRG.1777,2758111106, Ga0197603_2171,2477959..2479920, hypothetical protein
Ga0197603_11,MSTRG.1778,2758111107, Ga0197603_2172,complement(2479982..2481130), multidrug efflux system outer membrane protein
Ga0197603_11,MSTRG.1779,2758111108, Ga0197603_2173,complement(2481386..2482237), formyltetrahydrofolate deformylase
Ga0197603_11,MSTRG.1780,2758111109, Ga0197603_2174,complement(2482457..2482849), hypothetical protein
Ga0197603_11,MSTRG.1781,2758111110, Ga0197603_2175,complement(2483204..2484082), hypothetical protein
Ga0197603_11,MSTRG.1782,2758111111, Ga0197603_2176,complement(2484118..2485215),2 4-dienoyl-CoA reductase-like NADH-dependent reductase (Old Yellow Enzyme family)
Ga0197603_11,MSTRG.1783,2758111112, Ga0197603_2177,complement(2485297..2486178), NAD-dependent SIR2 family protein deacetylase
Ga0197603_11,MSTRG.1783,2758111113, Ga0197603_2178,complement(2486175..2486795), TetR family transcriptional regulator
Ga0197603_11,MSTRG.1784,2758111114, Ga0197603_2179,2486882..2487601, NAD(P)-dependent dehydrogenase (short-subunit alcohol dehydrogenase family)
Ga0197603_11,MSTRG.1785,2758111115, Ga0197603_2180,complement(2487701..2487805), hypothetical protein
Ga0197603_11,MSTRG.1785,2758111116, Ga0197603_2181,complement(2487805..2489160), YNFM family putative membrane transporter
Ga0197603_11,MSTRG.1786,2758111117, Ga0197603_2182,2489210..2490097, LysR family transcriptional regulator
Ga0197603_11,MSTRG.1787,2758111118, Ga0197603_2183,2490656..2491355, NYN domain-containing protein
Ga0197603_11,MSTRG.1788,2758111119, Ga0197603_2184,2491358..2491609, hypothetical protein
Ga0197603_11,MSTRG.1789,2758111120, Ga0197603_2185,2491662..2492798, uncharacterized protein DUF4236
Ga0197603_11,MSTRG.1790,2758111121, Ga0197603_2186,complement(2492832..2493473), NleD-like pathogen effector protein (putative zinc metallopeptidase)
Ga0197603_11,MSTRG.1791,2758111122, Ga0197603_2187,complement(2494592..2495548), Sec-independent protein translocase TatD
Ga0197603_11,MSTRG.1792,2758111123, Ga0197603_2188,complement(2495706..2496623), LysR family transcriptional regulator
Ga0197603_11,MSTRG.1793,2758111124, Ga0197603_2189,2496750..2497802, vanillate O-demethylase monooxygenase subunit
Ga0197603_11,MSTRG.1794,2758111125, Ga0197603_2190,2497820..2498779, vanillate O-demethylase ferredoxin subunit
Ga0197603_11,MSTRG.1795,2758111126, Ga0197603_2191,2499149..2500462, AGZA family xanthineuracil permease-like MFS transporter
Ga0197603_11,MSTRG.1796,2758111127, Ga0197603_2192,2500587..2502131, adenosine deaminase
Ga0197603_11,MSTRG.1797,2758111128, Ga0197603_2193,2502281..2503441, inosine-uridine nucleoside N-ribohydrolase
Ga0197603_11,MSTRG.1798,2758111129, Ga0197603_2194,2503870..2505330, aspartyl-tRNA(Asn)glutamyl-tRNA(Gln) amidotransferase subunit A
Ga0197603_11,MSTRG.1798,2758111130, Ga0197603_2195,2505330..2506910, gamma-glutamyltransferase 2
Ga0197603_11,MSTRG.1799,2758111131, Ga0197603_2196,2507139..2507597, hypothetical protein
Ga0197603_11,MSTRG.1800,2758111132, Ga0197603_2197,complement(2507783..2510287), glutamyl peptidase
Ga0197603_11,MSTRG.1801,2758111133, Ga0197603_2198,2510848..2512134, allantoate deiminase
Ga0197603_11,MSTRG.1801,2758111134, Ga0197603_2199,2512124..2513380, serine-pyruvate aminotransferase
Ga0197603_11,MSTRG.1801,2758111135, Ga0197603_2200,2513377..2514267, putative urate catabolism protein
Ga0197603_11,MSTRG.1801,2758111136, Ga0197603_2201,2514264..2514659, uncharacterized protein DUF3225
Ga0197603_11,MSTRG.1801,2758111137, Ga0197603_2202,2514656..2515147, 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
Ga0197603_11,MSTRG.1801,2758111138, Ga0197603_2203,2515144..2516565, cation diffusion facilitator CzcD-associated flavoprotein CzcO
Ga0197603_11,MSTRG.1801,2758111139, Ga0197603_2204,2516562..2516894, 5-hydroxyisourate hydrolase
